survived,age,sibsp,parch,fare,adult_male,alone,familysize,isalone,hascabin,pclass_2,pclass_3,sex_male,embarked_Q,embarked_S,class_Second,class_Third,who_man,who_woman,deck_B,deck_C,deck_D,deck_E,deck_F,deck_G,embark_town_Queenstown,embark_town_Southampton,alive_yes,agegroup_teen,agegroup_youngadult,agegroup_adult,agegroup_senior
1,0.6769361508316823,0.48400949940768595,-0.49715690120713385,0.40647478403314824,False,False,0.04037178661514938,-1.1487065017744675,0.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False
0,-0.4026980477232369,0.48400949940768595,-0.49715690120713385,-0.3885412198205545,False,False,0.04037178661514938,-1.1487065017744675,0.0,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
1,0.17310685817272006,-0.5305986490832921,-0.49715690120713385,-0.5138757996755652,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False
1,-0.3307224344862423,0.48400949940768595,0.6984596955609427,-0.09038983541564129,False,False,0.6997776346625885,-1.1487065017744675,0.0,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
1,0.6769361508316823,0.48400949940768595,0.6984596955609427,1.4612723296137906,False,False,0.6997776346625885,-1.1487065017744675,0.0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
0,1.7565703493866016,-0.5305986490832921,-0.49715690120713385,-0.16712568397916092,True,True,-0.6190340614322898,0.8705443892371525,0.0,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
0,0.46100931112069854,-0.5305986490832921,-0.49715690120713385,0.10384778126076775,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.4026980477232369,-0.5305986490832921,-0.49715690120713385,-0.4987684294896223,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,-0.8345517271452046,-0.5305986490832921,1.894076292329019,0.8620938848790461,False,False,0.6997776346625885,-1.1487065017744675,0.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,True,False,False,False
0,1.2527410567276394,-0.5305986490832921,-0.49715690120713385,-0.37814926752883987,True,True,-0.6190340614322898,0.8705443892371525,0.0,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1,2.1884240288085692,0.48400949940768595,0.6984596955609427,0.8534611019156501,True,False,0.6997776346625885,-1.1487065017744675,0.0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
0,0.3890336978837039,-0.5305986490832921,-0.49715690120713385,-0.5292229693882691,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1,1.6126191229126126,0.48400949940768595,-0.49715690120713385,0.8355567100495668,False,False,0.04037178661514938,-1.1487065017744675,0.0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
0,1.2527410567276394,-0.5305986490832921,-0.49715690120713385,-0.5268249741206591,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,-0.4026980477232369,-0.5305986490832921,1.894076292329019,-0.5172329930502192,False,False,0.6997776346625885,-1.1487065017744675,0.0,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
0,0.5329849243576932,0.48400949940768595,-0.49715690120713385,-0.16712568397916092,True,False,0.04037178661514938,-1.1487065017744675,0.0,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,0.46100931112069854,0.48400949940768595,0.6984596955609427,-0.20261601393978876,True,False,0.6997776346625885,-1.1487065017744675,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1,-0.04281998153826381,-0.5305986490832921,-0.49715690120713385,-0.032837948993001576,False,True,-0.6190340614322898,0.8705443892371525,0.0,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
0,1.3966922832016286,-0.5305986490832921,-0.49715690120713385,-0.6659086996420385,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1,1.3966922832016286,0.48400949940768595,-0.49715690120713385,0.4262189178685419,True,False,0.04037178661514938,-1.1487065017744675,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,-0.4026980477232369,1.498617647898664,0.6984596955609427,-0.147941721838281,False,False,1.3591834827100278,-1.1487065017744675,0.0,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
0,0.5329849243576932,-0.5305986490832921,-0.49715690120713385,0.14749129513126952,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,1.0368142170166554,-0.5305986490832921,-0.49715690120713385,-0.5114778044079552,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1,0.3890336978837039,-0.5305986490832921,-0.49715690120713385,-0.15657450480167695,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
0,0.46100931112069854,0.48400949940768595,-0.49715690120713385,-0.36759808835135593,True,False,0.04037178661514938,-1.1487065017744675,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,0.029155631698730814,-0.5305986490832921,-0.49715690120713385,-0.5144359713700789,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1,-0.18677120801225305,-0.5305986490832921,-0.49715690120713385,-0.08079785434520134,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False
1,-0.5466492741972262,0.48400949940768595,1.894076292329019,0.13174509900603532,False,False,1.3591834827100278,-1.1487065017744675,0.0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
1,0.748911764068677,-0.5305986490832921,-0.49715690120713385,2.278110090402744,False,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False
0,0.6769361508316823,0.48400949940768595,5.48092608263325,-0.06593028368601944,False,False,3.337401026852345,-1.1487065017744675,0.0,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
0,-0.4026980477232369,-0.5305986490832921,-0.49715690120713385,-0.5306617665488351,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1,-0.4026980477232369,0.48400949940768595,1.894076292329019,0.5810488395151554,False,False,1.3591834827100278,-1.1487065017744675,0.0,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
0,0.3170580846467093,0.48400949940768595,0.6984596955609427,-0.38965964481336784,True,False,0.6997776346625885,-1.1487065017744675,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,-0.25874682124924764,0.48400949940768595,-0.49715690120713385,-0.35704690917387194,False,False,0.04037178661514938,-1.1487065017744675,0.0,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
1,-1.8422103124631293,1.498617647898664,0.6984596955609427,0.08226582385227786,False,False,1.3591834827100278,-1.1487065017744675,0.0,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False
0,-0.25874682124924764,-0.5305986490832921,-0.49715690120713385,-0.46447709716279945,True,True,-0.6190340614322898,0.8705443892371525,0.0,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,-0.18677120801225305,0.48400949940768595,-0.49715690120713385,-0.3886198740653321,True,False,0.04037178661514938,-1.1487065017744675,0.0,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,0.8928629905426663,0.48400949940768595,-0.49715690120713385,0.3422890835021923,True,False,0.04037178661514938,-1.1487065017744675,0.0,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False
1,-0.6906005006712154,0.48400949940768595,0.6984596955609427,-0.3639205228089492,True,False,0.6997776346625885,-1.1487065017744675,0.0,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
0,-0.6186248874342207,-0.5305986490832921,-0.49715690120713385,-0.5152340241951395,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,-0.6186248874342207,-0.5305986490832921,-0.49715690120713385,-0.35704690917387194,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,2.260399642045564,-0.5305986490832921,-0.49715690120713385,-0.045867696079087236,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,1.9724971890975855,-0.5305986490832921,-0.49715690120713385,-0.4289867672021716,True,True,-0.6190340614322898,0.8705443892371525,0.0,True,False,True,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
1,-0.6186248874342207,-0.5305986490832921,-0.49715690120713385,0.8296403761253194,False,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False
0,-0.25874682124924764,-0.5305986490832921,-0.49715690120713385,-0.5144359713700789,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,-0.4026980477232369,-0.5305986490832921,-0.49715690120713385,-0.5175533652179719,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
1,3.627936293548462,-0.5305986490832921,-0.49715690120713385,-0.09038983541564129,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True
0,1.540643509675618,-0.5305986490832921,-0.49715690120713385,-0.5305811939078434,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
1,0.17310685817272006,-0.5305986490832921,-0.49715690120713385,-0.08079785434520134,True,True,-0.6190340614322898,0.8705443892371525,0.0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False
